EC,LITERATURE,PubMedID
2.1.1.35,"441364,441379",
2.1.1.35,441365,
2.1.1.354,754135,
2.1.1.355,671291,
2.1.1.355,671979,
2.1.1.356,754369,
2.1.1.356,675387,
2.1.1.357,733415,
2.1.1.359,733415,
2.1.1.359,754105,
2.1.1.365,758250,
2.1.1.366,758788,
2.1.1.368,758788,
2.1.1.369,759862,
2.1.1.37,485304,
2.1.1.37,659456,
2.1.1.37,485302,
2.1.1.37,485303,
2.1.1.37,485295,
2.1.1.37,657995,
2.1.1.37,660052,
2.1.1.37,659530,
2.1.1.373,759840,
2.1.1.374,759185,
2.1.1.374,760066,
2.1.1.381,763187,
2.1.1.41,684723,
2.1.1.41,485340,
2.1.1.41,688773,
2.1.1.41,718966,
2.1.1.41,658072,
2.1.1.41,485333,
2.1.1.41,718692,
2.1.1.41,674757,
2.1.1.44,756445,
2.1.1.45,485393,
2.1.1.45,485417,
2.1.1.45,485369,
2.1.1.45,758166,
2.1.1.45,685197,
2.1.1.45,703308,
2.1.1.45,720965,
2.1.1.45,692639,
2.1.1.45,706625,
2.1.1.45,694812,
2.1.1.45,485381,
2.1.1.49,441354,
2.1.1.5,657817,
2.1.1.5,735230,
2.1.1.5,687808,
2.1.1.50,700737,
2.1.1.53,676557,
2.1.1.53,706130,
2.1.1.53,"676557,706130",
2.1.1.53,"676557,706130",
2.1.1.53,703724,
2.1.1.53,733916,
2.1.1.56,721099,
2.1.1.56,706721,
2.1.1.56,674701,
2.1.1.56,758535,
2.1.1.6,686075,
2.1.1.6,658443,
2.1.1.6,734911,
2.1.1.6,757023,
2.1.1.61,441224,
2.1.1.63,717873,
2.1.1.68,720616,
2.1.1.68,676547,
2.1.1.68,756621,
2.1.1.7,758041,
2.1.1.72,659303,
2.1.1.72,659422,
2.1.1.72,671878,
2.1.1.72,676217,
2.1.1.72,704502,
2.1.1.72,702334,
2.1.1.72,704430,
2.1.1.72,744009,
2.1.1.72,659301,
2.1.1.72,758441,
2.1.1.72,659268,
2.1.1.72,705646,
2.1.1.75,757717,
2.1.1.76,720798,
2.1.1.77,733240,
2.1.1.79,678131,
2.1.1.79,757117,
2.1.1.79,678402,
2.1.1.79,658039,
2.1.1.79,658648,
2.1.1.79,733222,
2.1.1.8,756090,
2.1.1.80,485636,
2.1.1.82,713037,
2.1.1.85,757747,
2.1.1.85,756580,
2.1.1.9,720635,
2.1.1.9,723371,
2.1.1.9,720650,
2.1.1.90,757103,
2.1.1.B114,723996,
2.1.1.B126,758090,
2.1.1.B141,763275,
2.1.1.B75,713037,
2.1.1.B76,713037,
2.1.1.B84,715575,
2.1.2.1,705602,
2.1.2.1,703653,
2.1.2.1,756288,
2.1.2.1,756948,
2.1.2.1,756058,
2.1.2.1,719472,
2.1.2.1,658083,
2.1.2.1,659237,
2.1.2.1,658892,
2.1.2.1,659269,
2.1.2.1,441430,
2.1.2.1,705603,
2.1.2.1,755894,
2.1.2.1,441428,
2.1.2.1,736499,
2.1.2.1,736084,
2.1.2.1,441432,
2.1.2.1,702126,
2.1.2.1,676954,
2.1.2.1,703634,
2.1.2.1,736646,
2.1.2.1,441421,
2.1.2.1,441423,
2.1.2.1,441412,
2.1.2.1,756695,
2.1.2.1,718984,
2.1.2.1,686353,
2.1.2.1,673412,
2.1.2.1,671589,
2.1.2.1,718775,
2.1.2.10,662123,
2.1.2.10,485698,
2.1.2.11,485710,
2.1.2.14,760585,
2.1.2.2,485718,
2.1.2.2,660458,
2.1.2.2,685128,
2.1.2.3,757625,
2.1.2.3,756196,
2.1.2.5,715571,
2.1.2.8,485791,
2.1.2.9,485808,
2.1.2.9,485813,
2.1.2.9,485814,
2.1.2.9,485812,
2.1.2.9,485811,
2.1.2.9,485810,
2.1.2.9,485795,
2.1.2.9,485797,
2.1.2.9,485809,
2.1.2.B2,758390,
2.1.3.12,722014,
2.1.3.12,721284,
2.1.3.2,485852,
2.1.3.2,485878,
2.1.3.2,662173,
2.1.3.2,485835,
2.1.3.3,758188,
2.1.3.3,701115,
2.1.3.3,658118,
2.1.3.3,485891,
2.1.3.3,659020,
2.1.3.3,485913,
2.1.3.3,485943,
2.1.4.1,719453,
2.1.5.1,746315,
2.10.1.1,708987,
2.2.1.1,486018,
2.2.1.1,756629,
2.2.1.1,757197,
2.2.1.1,758271,
2.2.1.1,735856,
2.2.1.1,2239,
2.2.1.1,485991,
2.2.1.1,657847,
2.2.1.1,658678,
2.2.1.1,719890,
2.2.1.1,696918,
2.2.1.2,718671,
2.2.1.2,671553,
2.2.1.2,687768,
2.2.1.2,756034,
2.2.1.2,719298,
2.2.1.5,736420,
2.2.1.6,718875,
2.2.1.6,659590,
2.2.1.6,733747,
2.2.1.6,657852,
2.2.1.6,733987,
2.2.1.6,733745,
2.2.1.6,718895,
2.2.1.6,719466,
2.2.1.6,660390,
2.2.1.6,672867,
2.2.1.6,758092,
2.2.1.6,733744,
2.2.1.6,672868,
2.2.1.6,695784,
2.2.1.6,"718875,718895",
2.2.1.6,395904,
2.2.1.6,733241,
2.2.1.6,756209,
2.2.1.7,735946,
2.2.1.7,657953,
2.2.1.7,756065,
2.2.1.7,756018,
2.2.1.7,757477,
2.2.1.7,736415,
2.2.1.7,757220,
2.2.1.7,720765,
2.2.1.7,736085,
2.2.1.7,737194,
2.2.1.7,719510,
2.2.1.7,674982,
2.2.1.7,719975,
2.2.1.8,755884,
2.2.1.9,718915,
2.2.1.9,756007,
2.2.1.9,720243,
2.2.1.9,685086,
2.3.1.1,662031,
2.3.1.101,486089,
2.3.1.102,486098,
2.3.1.108,736637,
2.3.1.115,756832,
2.3.1.116,662666,
2.3.1.117,755963,
2.3.1.118,755861,
2.3.1.12,486228,
2.3.1.122,705100,
2.3.1.129,486258,
2.3.1.13,737197,
2.3.1.135,735707,
2.3.1.136,704530,
2.3.1.136,687583,
2.3.1.137,486294,
2.3.1.15,736952,
2.3.1.150,662108,
2.3.1.151,704562,
2.3.1.151,720639,
2.3.1.151,706131,
2.3.1.151,660170,
2.3.1.157,756049,
2.3.1.157,762386,
2.3.1.157,718708,
2.3.1.157,735569,
2.3.1.157,729696,
2.3.1.157,725249,
2.3.1.157,288685,
2.3.1.159,673581,
2.3.1.159,736426,
2.3.1.16,735368,
2.3.1.160,661321,
2.3.1.161,736314,
2.3.1.162,657674,
2.3.1.165,719864,
2.3.1.166,705244,
2.3.1.167,704167,
2.3.1.167,755829,
2.3.1.167,757765,
2.3.1.167,757640,
2.3.1.169,719862,
2.3.1.17,737193,
2.3.1.171,674809,
2.3.1.171,657110,
2.3.1.171,657044,
2.3.1.171,656963,
2.3.1.172,686755,
2.3.1.172,656032,
2.3.1.172,654691,
2.3.1.174,646002,
2.3.1.177,706258,
2.3.1.177,676725,
2.3.1.177,758134,
2.3.1.177,755721,
2.3.1.179,718888,
2.3.1.18,486466,
2.3.1.18,672425,
2.3.1.180,703762,
2.3.1.180,486946,
2.3.1.180,660466,
2.3.1.181,663308,
2.3.1.183,755846,
2.3.1.183,685130,
2.3.1.183,736644,
2.3.1.184,664092,
2.3.1.19,756087,
2.3.1.191,696264,
2.3.1.191,718571,
2.3.1.195,710278,
2.3.1.196,710303,
2.3.1.196,736954,
2.3.1.196,710301,
2.3.1.196,726171,
2.3.1.197,715462,
2.3.1.20,720496,
2.3.1.201,718852,
2.3.1.203,736434,
2.3.1.203,714160,
2.3.1.205,719285,
2.3.1.206,719492,
2.3.1.208,706258,
2.3.1.209,687399,
2.3.1.212,757487,
2.3.1.212,"722174,722633",
2.3.1.212,722633,
2.3.1.212,723330,
2.3.1.212,722314,
2.3.1.214,720699,
2.3.1.215,737034,
2.3.1.217,722740,
2.3.1.217,719493,
2.3.1.217,719850,
2.3.1.218,719850,
2.3.1.219,719493,
2.3.1.219,719850,
2.3.1.220,757818,
2.3.1.220,704562,
2.3.1.220,755721,
2.3.1.220,720639,
2.3.1.221,722459,
2.3.1.222,756682,
2.3.1.222,719708,
2.3.1.224,720699,
2.3.1.226,721595,
2.3.1.228,737133,
2.3.1.23,755989,
2.3.1.230,721932,
2.3.1.232,726171,
2.3.1.233,729157,
2.3.1.233,729966,
2.3.1.233,730131,
2.3.1.233,729961,
2.3.1.233,729965,
2.3.1.238,729881,
2.3.1.239,729878,
2.3.1.240,729878,
2.3.1.241,726949,
2.3.1.246,729197,
2.3.1.247,734167,
2.3.1.248,734888,
2.3.1.249,734888,
2.3.1.253,740985,
2.3.1.253,740568,
2.3.1.253,740681,
2.3.1.254,740688,
2.3.1.255,730955,
2.3.1.255,736866,
2.3.1.258,740688,
2.3.1.258,757754,
2.3.1.262,721616,
2.3.1.263,704292,
2.3.1.271,747339,
2.3.1.271,748252,
2.3.1.271,749156,
2.3.1.271,747807,
2.3.1.271,749164,
2.3.1.273,749305,
2.3.1.274,756464,
2.3.1.276,729696,
2.3.1.276,725249,
2.3.1.277,746281,
2.3.1.28,756254,
2.3.1.28,735551,
2.3.1.280,749881,
2.3.1.282,752024,
2.3.1.286,750907,
2.3.1.286,749886,
2.3.1.286,749470,
2.3.1.286,739668,
2.3.1.288,752027,
2.3.1.292,754715,
2.3.1.293,754063,
2.3.1.293,754094,
2.3.1.294,754063,
2.3.1.294,752750,
2.3.1.3,756038,
2.3.1.30,486778,
2.3.1.30,659095,
2.3.1.30,757611,
2.3.1.30,705594,
2.3.1.30,486758,
2.3.1.30,736358,
2.3.1.300,761098,
2.3.1.300,761099,
2.3.1.302,762175,
2.3.1.304,756140,
2.3.1.304,735350,
2.3.1.304,684662,
2.3.1.304,688783,
2.3.1.304,685488,
2.3.1.304,685486,
2.3.1.31,486788,
2.3.1.31,687796,
2.3.1.31,671984,
2.3.1.31,755982,
2.3.1.31,673497,
2.3.1.31,736358,
2.3.1.31,684480,
2.3.1.32,720365,
2.3.1.32,703350,
2.3.1.37,706627,
2.3.1.37,663337,
2.3.1.37,719861,
2.3.1.37,704690,
2.3.1.37,718696,
2.3.1.37,756100,
2.3.1.37,757686,
2.3.1.37,758425,
2.3.1.37,758299,
2.3.1.37,"486824,486853",
2.3.1.37,486851,
2.3.1.37,486855,
2.3.1.37,736491,
2.3.1.37,486856,
2.3.1.37,736116,
2.3.1.37,486857,
2.3.1.37,"486855,486857",
2.3.1.37,756270,
2.3.1.38,486875,
2.3.1.38,486873,
2.3.1.39,755871,
2.3.1.39,486873,
2.3.1.39,486891,
2.3.1.39,705648,
2.3.1.39,661061,
2.3.1.39,486893,
2.3.1.4,685012,
2.3.1.4,686767,
2.3.1.4,757601,
2.3.1.4,686750,
2.3.1.41,659451,
2.3.1.41,674777,
2.3.1.41,718888,
2.3.1.46,487046,
2.3.1.46,672232,
2.3.1.46,735854,
2.3.1.46,671625,
2.3.1.47,674626,
2.3.1.47,718696,
2.3.1.47,676580,
2.3.1.47,487056,
2.3.1.47,487058,
2.3.1.47,487053,
2.3.1.47,487048,
2.3.1.48,755679,
2.3.1.48,720905,
2.3.1.48,718878,
2.3.1.48,736051,
2.3.1.48,672263,
2.3.1.48,487096,
2.3.1.48,487102,
2.3.1.48,"487097,487099,487102",
2.3.1.48,487095,
2.3.1.48,487067,
2.3.1.48,720945,
2.3.1.48,703631,
2.3.1.48,"487097,487099,487102",
2.3.1.48,487098,
2.3.1.48,487100,
2.3.1.5,686074,
2.3.1.5,674321,
2.3.1.5,685192,
2.3.1.5,756322,
2.3.1.5,736421,
2.3.1.5,735366,
2.3.1.5,675406,
2.3.1.5,703672,
2.3.1.5,671967,
2.3.1.5,675397,
2.3.1.5,658261,
2.3.1.5,706607,
2.3.1.5,487128,
2.3.1.5,672795,
2.3.1.5,758541,
2.3.1.50,756627,
2.3.1.50,704496,
2.3.1.50,735744,
2.3.1.50,735932,
2.3.1.50,687386,
2.3.1.50,487172,
2.3.1.50,719100,
2.3.1.54,487220,
2.3.1.54,487231,
2.3.1.57,674508,
2.3.1.57,718795,
2.3.1.57,662129,
2.3.1.57,757687,
2.3.1.57,675875,
2.3.1.60,637298,
2.3.1.61,755867,
2.3.1.7,674651,
2.3.1.7,659815,
2.3.1.7,672172,
2.3.1.71,737197,
2.3.1.74,660170,
2.3.1.74,663042,
2.3.1.74,755721,
2.3.1.74,487479,
2.3.1.74,757487,
2.3.1.74,756731,
2.3.1.74,757756,
2.3.1.75,756245,
2.3.1.75,674328,
2.3.1.8,719451,
2.3.1.8,487542,
2.3.1.8,756682,
2.3.1.8,674792,
2.3.1.8,720217,
2.3.1.8,674263,
2.3.1.8,659038,
2.3.1.8,757471,
2.3.1.8,657448,
2.3.1.8,487539,
2.3.1.8,674262,
2.3.1.81,735448,
2.3.1.81,756710,
2.3.1.81,718871,
2.3.1.81,672007,
2.3.1.81,703205,
2.3.1.81,758305,
2.3.1.81,735678,
2.3.1.81,718870,
2.3.1.82,755691,
2.3.1.82,658066,
2.3.1.82,659193,
2.3.1.82,658002,
2.3.1.82,636910,
2.3.1.82,672194,
2.3.1.82,672253,
2.3.1.82,702249,
2.3.1.82,755693,
2.3.1.82,684411,
2.3.1.82,735730,
2.3.1.82,735445,
2.3.1.82,757606,
2.3.1.82,636904,
2.3.1.84,737039,
2.3.1.84,723419,
2.3.1.84,720138,
2.3.1.84,676539,
2.3.1.85,755686,
2.3.1.85,486873,
2.3.1.85,669416,
2.3.1.85,661080,
2.3.1.87,735681,
2.3.1.87,736107,
2.3.1.87,758432,
2.3.1.87,719595,
2.3.1.87,702214,
2.3.1.9,487692,
2.3.1.9,487680,
2.3.1.9,486875,
2.3.1.9,755863,
2.3.1.9,702812,
2.3.1.9,755715,
2.3.1.9,487698,
2.3.1.9,726748,
2.3.1.9,737008,
2.3.1.9,735404,
2.3.1.9,487669,
2.3.1.9,"487669,487671",
2.3.1.94,756037,
2.3.1.95,718636,
2.3.1.95,487729,
2.3.1.97,735635,
2.3.1.97,671860,
2.3.1.97,704916,
2.3.1.97,757753,
2.3.1.97,657535,
2.3.1.97,487772,
2.3.1.99,756137,
2.3.1.B27,725388,
2.3.1.B32,735679,
2.3.1.B34,736362,
2.3.1.B37,735497,
2.3.1.B38,736509,
2.3.1.B41,728852,
2.3.1.B41,730464,
2.3.1.B41,757236,
2.3.1.B43,730161,
2.3.1.B43,728962,
2.3.1.B43,730964,
2.3.1.B43,739445,
2.3.1.B43,756010,
2.3.1.B43,730384,
2.3.1.B45,757157,
2.3.2.10,659068,
2.3.2.10,487793,
2.3.2.12,487818,
2.3.2.12,487817,
2.3.2.12,487809,
2.3.2.12,487811,
2.3.2.12,487813,
2.3.2.12,673338,
2.3.2.13,487864,
2.3.2.13,672390,
2.3.2.13,660465,
2.3.2.13,736618,
2.3.2.13,758632,
2.3.2.13,759632,
2.3.2.13,487875,
2.3.2.13,487845,
2.3.2.13,758750,
2.3.2.13,487837,
2.3.2.13,735846,
2.3.2.13,719877,
2.3.2.13,720000,
2.3.2.13,759209,
2.3.2.13,758966,
2.3.2.13,759049,
2.3.2.2,487938,
2.3.2.2,671541,
2.3.2.2,703990,
2.3.2.2,703335,
2.3.2.2,672686,
2.3.2.2,658768,
2.3.2.2,718951,
2.3.2.2,754222,
2.3.2.2,756966,
2.3.2.23,728208,
2.3.2.23,674561,
2.3.2.24,724254,
2.3.2.24,734119,
2.3.2.26,757205,
2.3.2.5,718562,
2.3.2.5,702268,
2.3.2.5,658233,
2.3.2.5,658736,
2.3.2.5,684997,
2.3.2.5,487996,
2.3.2.5,660382,
2.3.2.5,703668,
2.3.2.5,660450,
2.3.2.5,660424,
2.3.2.5,487998,
2.3.2.5,487997,
2.3.2.5,688416,
2.3.2.5,672479,
2.3.2.5,685085,
2.3.2.5,720244,
2.3.2.5,719025,
2.3.2.5,671982,
2.3.2.5,487999,
2.3.2.5,735370,
2.3.2.6,736113,
2.3.2.6,737230,
2.3.2.6,701685,
2.3.2.8,488022,
2.3.2.B1,712366,
2.3.2.B2,712365,
2.3.3.1,756131,
2.3.3.1,488032,
2.3.3.10,657850,
2.3.3.10,488103,
2.3.3.10,488119,
2.3.3.10,727772,
2.3.3.13,671604,
2.3.3.13,676632,
2.3.3.13,672203,
2.3.3.13,718923,
2.3.3.13,737033,
2.3.3.13,702097,
2.3.3.13,755968,
2.3.3.13,735592,
2.3.3.13,736032,
2.3.3.13,727047,
2.3.3.13,735677,
2.3.3.13,735710,
2.3.3.13,702277,
2.3.3.13,702904,
2.3.3.14,704692,
2.3.3.14,704600,
2.3.3.14,660793,
2.3.3.14,704648,
2.3.3.14,737195,
2.3.3.14,719384,
2.3.3.14,488151,
2.3.3.16,702337,
2.3.3.16,488075,
2.3.3.16,671987,
2.3.3.16,758453,
2.3.3.16,659254,
2.3.3.16,488084,
2.3.3.16,657610,
2.3.3.16,755975,
2.3.3.16,758181,
2.3.3.16,488082,
2.3.3.16,684681,
2.3.3.16,735698,
2.3.3.16,756743,
2.3.3.16,488087,
2.3.3.16,758279,
2.3.3.16,488069,
2.3.3.16,488028,
2.3.3.16,735799,
2.3.3.16,488030,
2.3.3.16,756709,
2.3.3.17,741197,
2.3.3.21,685015,
2.3.3.21,690552,
2.3.3.21,702132,
2.3.3.21,665376,
2.3.3.5,720336,
2.3.3.5,756131,
2.3.3.5,705576,
2.3.3.5,488089,
2.3.3.9,718909,
2.3.3.9,33133,
2.3.3.9,638480,
2.3.3.9,638504,
2.3.3.9,660456,
2.3.3.9,715749,
2.4.1.1,657863,
2.4.1.1,720266,
2.4.1.1,488295,
2.4.1.1,671424,
2.4.1.1,659735,
2.4.1.1,686672,
2.4.1.1,688445,
2.4.1.1,702452,
2.4.1.1,702874,
2.4.1.10,671836,
2.4.1.10,488325,
2.4.1.10,488340,
2.4.1.10,689854,
2.4.1.10,736891,
2.4.1.10,488343,
2.4.1.10,756958,
2.4.1.10,750227,
2.4.1.10,678072,
2.4.1.10,687775,
2.4.1.10,756954,
2.4.1.10,756360,
2.4.1.115,723368,
2.4.1.115,723364,
2.4.1.12,758133,
2.4.1.120,760015,
2.4.1.121,736956,
2.4.1.128,759956,
2.4.1.128,702478,
2.4.1.129,674268,
2.4.1.129,704438,
2.4.1.129,706545,
2.4.1.13,756234,
2.4.1.13,660272,
2.4.1.13,736101,
2.4.1.13,757047,
2.4.1.133,759068,
2.4.1.133,723155,
2.4.1.133,719897,
2.4.1.133,736498,
2.4.1.133,702125,
2.4.1.133,718777,
2.4.1.133,722265,
2.4.1.136,759916,
2.4.1.140,760170,
2.4.1.143,760070,
2.4.1.15,757107,
2.4.1.15,488614,
2.4.1.152,735811,
2.4.1.152,637645,
2.4.1.152,680736,
2.4.1.152,756354,
2.4.1.152,722371,
2.4.1.17,756560,
2.4.1.170,736973,
2.4.1.170,736979,
2.4.1.170,674845,
2.4.1.173,672427,
2.4.1.173,736786,
2.4.1.175,758683,
2.4.1.177,759563,
2.4.1.18,719870,
2.4.1.18,636920,
2.4.1.185,759279,
2.4.1.185,705189,
2.4.1.186,671775,
2.4.1.187,672056,
2.4.1.19,488851,
2.4.1.19,685009,
2.4.1.19,703496,
2.4.1.19,735493,
2.4.1.19,718683,
2.4.1.19,755859,
2.4.1.19,756943,
2.4.1.19,736253,
2.4.1.19,756963,
2.4.1.19,757442,
2.4.1.19,488843,
2.4.1.19,755664,
2.4.1.19,758273,
2.4.1.19,718675,
2.4.1.19,736248,
2.4.1.19,719617,
2.4.1.19,488857,
2.4.1.19,488859,
2.4.1.19,488856,
2.4.1.19,687691,
2.4.1.20,719128,
2.4.1.20,671874,
2.4.1.20,637865,
2.4.1.20,735893,
2.4.1.20,637868,
2.4.1.20,637869,
2.4.1.20,758413,
2.4.1.20,659742,
2.4.1.20,719136,
2.4.1.20,489244,
2.4.1.20,720434,
2.4.1.20,706588,
2.4.1.203,660252,
2.4.1.207,759991,
2.4.1.207,693104,
2.4.1.207,703656,
2.4.1.207,636818,
2.4.1.207,759371,
2.4.1.207,701937,
2.4.1.21,686669,
2.4.1.210,722071,
2.4.1.211,704627,
2.4.1.211,701782,
2.4.1.211,701840,
2.4.1.211,723002,
2.4.1.211,693235,
2.4.1.212,736643,
2.4.1.212,658093,
2.4.1.215,660252,
2.4.1.215,723476,
2.4.1.216,758932,
2.4.1.217,659043,
2.4.1.218,745691,
2.4.1.218,658631,
2.4.1.220,759818,
2.4.1.221,722118,
2.4.1.222,704581,
2.4.1.227,488971,
2.4.1.227,488970,
2.4.1.227,488976,
2.4.1.227,488977,
2.4.1.227,691120,
2.4.1.227,703764,
2.4.1.230,720962,
2.4.1.230,758811,
2.4.1.230,725294,
2.4.1.231,674984,
2.4.1.231,720962,
2.4.1.231,644900,
2.4.1.231,671872,
2.4.1.231,644905,
2.4.1.231,644898,
2.4.1.231,644899,
2.4.1.234,655974,
2.4.1.245,723675,
2.4.1.245,747674,
2.4.1.247,693235,
2.4.1.247,722132,
2.4.1.249,694767,
2.4.1.25,685153,
2.4.1.25,660766,
2.4.1.25,662665,
2.4.1.25,755942,
2.4.1.25,677988,
2.4.1.25,721013,
2.4.1.25,718654,
2.4.1.25,755897,
2.4.1.25,755955,
2.4.1.25,737180,
2.4.1.254,704415,
2.4.1.255,722752,
2.4.1.255,736484,
2.4.1.255,736452,
2.4.1.255,702523,
2.4.1.264,704434,
2.4.1.266,735560,
2.4.1.269,722705,
2.4.1.269,710045,
2.4.1.27,718919,
2.4.1.277,714218,
2.4.1.278,715246,
2.4.1.278,715245,
2.4.1.279,727705,
2.4.1.279,721375,
2.4.1.281,725502,
2.4.1.281,714060,
2.4.1.281,736111,
2.4.1.282,714662,
2.4.1.284,720518,
2.4.1.288,720037,
2.4.1.288,759398,
2.4.1.288,720611,
2.4.1.288,760166,
2.4.1.288,719218,
2.4.1.292,759837,
2.4.1.294,759999,
2.4.1.298,736957,
2.4.1.299,720677,
2.4.1.30,756465,
2.4.1.300,720677,
2.4.1.301,720518,
2.4.1.302,721589,
2.4.1.302,723619,
2.4.1.31,719230,
2.4.1.31,756459,
2.4.1.31,719125,
2.4.1.310,489094,
2.4.1.310,721585,
2.4.1.311,723620,
2.4.1.312,759484,
2.4.1.315,727886,
2.4.1.319,725502,
2.4.1.320,725534,
2.4.1.321,725022,
2.4.1.321,736478,
2.4.1.322,724268,
2.4.1.322,727659,
2.4.1.323,726167,
2.4.1.324,726167,
2.4.1.324,725441,
2.4.1.326,724725,
2.4.1.326,725187,
2.4.1.327,724267,
2.4.1.329,726794,
2.4.1.329,759364,
2.4.1.329,759737,
2.4.1.330,727517,
2.4.1.332,728636,
2.4.1.333,728641,
2.4.1.333,760154,
2.4.1.334,727705,
2.4.1.339,738245,
2.4.1.34,489094,
2.4.1.340,737136,
2.4.1.341,736206,
2.4.1.342,741312,
2.4.1.344,759040,
2.4.1.350,758553,
2.4.1.350,746038,
2.4.1.352,744114,
2.4.1.352,758811,
2.4.1.355,746274,
2.4.1.357,749324,
2.4.1.357,747731,
2.4.1.357,748883,
2.4.1.357,759918,
2.4.1.359,749701,
2.4.1.36,757195,
2.4.1.360,740687,
2.4.1.360,741180,
2.4.1.362,751083,
2.4.1.363,751610,
2.4.1.364,751849,
2.4.1.365,751849,
2.4.1.367,751610,
2.4.1.368,750726,
2.4.1.369,755234,
2.4.1.37,756888,
2.4.1.37,756890,
2.4.1.37,674703,
2.4.1.37,720246,
2.4.1.37,660551,
2.4.1.37,690409,
2.4.1.37,489114,
2.4.1.37,674907,
2.4.1.37,695221,
2.4.1.37,676942,
2.4.1.37,"489121,489123",
2.4.1.37,489118,
2.4.1.37,"489121,489123",
2.4.1.38,702125,
2.4.1.38,736498,
2.4.1.38,675357,
2.4.1.38,658111,
2.4.1.384,761566,
2.4.1.385,762743,
2.4.1.388,764483,
2.4.1.389,765796,
2.4.1.4,756623,
2.4.1.4,757357,
2.4.1.4,735805,
2.4.1.4,489142,
2.4.1.4,"756344,758295",
2.4.1.4,758295,
2.4.1.4,756344,
2.4.1.40,756888,
2.4.1.40,756890,
2.4.1.40,674703,
2.4.1.40,"489121,489123",
2.4.1.40,"489121,489123",
2.4.1.40,489114,
2.4.1.40,489118,
2.4.1.41,687750,
2.4.1.41,660415,
2.4.1.41,757070,
2.4.1.49,719158,
2.4.1.49,719107,
2.4.1.49,758413,
2.4.1.49,703064,
2.4.1.49,718668,
2.4.1.49,489244,
2.4.1.49,756252,
2.4.1.49,756353,
2.4.1.5,489277,
2.4.1.5,685748,
2.4.1.5,685257,
2.4.1.5,720352,
2.4.1.5,737067,
2.4.1.5,737121,
2.4.1.5,718682,
2.4.1.5,756936,
2.4.1.62,692522,
2.4.1.64,736104,
2.4.1.64,721346,
2.4.1.64,735936,
2.4.1.64,489326,
2.4.1.64,721914,
2.4.1.65,637645,
2.4.1.65,661313,
2.4.1.65,637643,
2.4.1.65,680029,
2.4.1.65,680736,
2.4.1.68,721723,
2.4.1.69,736195,
2.4.1.69,690942,
2.4.1.69,723789,
2.4.1.7,719505,
2.4.1.7,703198,
2.4.1.7,684969,
2.4.1.7,679850,
2.4.1.7,735804,
2.4.1.7,"679850,684969,686739",
2.4.1.7,680980,
2.4.1.7,686739,
2.4.1.7,"679850,686739",
2.4.1.7,"679850,684969,686739",
2.4.1.7,"679850,684969",
2.4.1.7,679829,
2.4.1.7,679550,
2.4.1.7,757282,
2.4.1.7,721113,
2.4.1.7,758280,
2.4.1.7,"679850,684969",
2.4.1.7,720963,
2.4.1.8,756222,
2.4.1.8,679537,
2.4.1.8,719229,
2.4.1.81,759388,
2.4.1.81,757983,
2.4.1.83,658867,
2.4.1.83,659501,
2.4.1.85,660095,
2.4.1.85,660260,
2.4.1.87,707367,
2.4.1.87,657968,
2.4.1.87,708604,
2.4.1.87,707599,
2.4.1.9,702002,
2.4.1.9,757620,
2.4.1.9,657708,
2.4.1.9,658708,
2.4.1.9,685806,
2.4.1.90,758173,
2.4.1.90,658032,
2.4.1.91,723368,
2.4.1.91,706126,
2.4.1.91,723364,
2.4.1.91,736573,
2.4.1.97,757210,
2.4.1.97,724604,
2.4.1.99,689660,
2.4.1.99,674979,
2.4.1.B34,735507,
2.4.1.B34,735534,
2.4.1.B52,737003,
2.4.1.B62,727851,
2.4.1.B64,727043,
2.4.1.B79,757947,
2.4.1.B83,759858,
2.4.1.B84,759936,
2.4.1.B85,759936,
2.4.2.1,723685,
2.4.2.1,701915,
2.4.2.1,685103,
2.4.2.1,489678,
2.4.2.1,721355,
2.4.2.1,705855,
2.4.2.1,704899,
2.4.2.1,662166,
2.4.2.1,674629,
2.4.2.1,737138,
2.4.2.1,701906,
2.4.2.1,489704,
2.4.2.1,736075,
2.4.2.1,489706,
2.4.2.1,672266,
2.4.2.1,759810,
2.4.2.1,727477,
2.4.2.1,760019,
2.4.2.1,726781,
2.4.2.1,673191,
2.4.2.1,760069,
2.4.2.1,703607,
2.4.2.1,737172,
2.4.2.1,702230,
2.4.2.1,673591,
2.4.2.1,489705,
2.4.2.1,736031,
2.4.2.1,722143,
2.4.2.1,672251,
2.4.2.1,662204,
2.4.2.1,758637,
2.4.2.1,702232,
2.4.2.1,686625,
2.4.2.1,723802,
2.4.2.1,721902,
2.4.2.10,659903,
2.4.2.10,748831,
2.4.2.10,723161,
2.4.2.10,658105,
2.4.2.10,657769,
2.4.2.10,704190,
2.4.2.10,722451,
2.4.2.12,690900,
2.4.2.12,662306,
2.4.2.17,758757,
2.4.2.17,758806,
2.4.2.17,758758,
2.4.2.17,678174,
2.4.2.17,721765,
2.4.2.17,737208,
2.4.2.18,760106,
2.4.2.18,638678,
2.4.2.18,724752,
2.4.2.18,680670,
2.4.2.18,638667,
2.4.2.18,702308,
2.4.2.18,693629,
2.4.2.18,638668,
2.4.2.18,638666,
2.4.2.18,"638670,638671",
2.4.2.19,737126,
2.4.2.19,702359,
2.4.2.19,727776,
2.4.2.19,702358,
2.4.2.2,659906,
2.4.2.2,721540,
2.4.2.2,736909,
